"POL","POLABBREV","POLN","InhalationCancerURF","InhalationCancerSlopeFactor","OralCancerSlopeFactor","AcuteREL","InhalationChronicREL","OralChronicREL","InhalationChronicREL_8HR","IsMultipathway","MolWtCorrection","POLALTN1","OEHHA_PHGV_INFO","POL_TYPE","TOXAPPEN","REG_SUBST","AB2588_CHEM","CTR_CHEM","CARCINOGEN","DEG_ACC","HEADER_OR_DUPLICATE_FLAG","HEADER_OR_DUPLICATE_INFO","HAPS","TAC_ID","EPA_EXEMPT_VOC","EPA_POL","ALPHA_POL_SORT","RPT_GROUP","RPT_GROUP_B","RPT_GROUP_C","RPT_GROUP_D","DELETED_CHEM","CONVERTED_FROM_DEL_CHEM","METAL_MWAF_FLAG","PARENT_POL","PARENT_METAL_GRP","Prop65_Cancer","Prop65_DART","IARC_GROUP","Functional_Grp_Assoc","LAST_UPDT_HEALTH","DISPLAYORDER","DermalAbsorptionFactor","HalfLifeInSoil","RChem_Group_HV","PathwaySoilIngestion","PathwayDermal","PathwayMothersMilk"
35822469,"1-4,6-8HpCDD","1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",0.38,1300,1300,,0.004,0.000001,,False,1,"Polychlorinated dibenzo-p-dioxins: 1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.000001,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"Polychlorinated dibenzodioxins zz 7Hepta 1,2,3,4,6,7,8",Polychlorinated dioxins - indiv. isomers,,Dioxins/Furans,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2012-02-23",386,0.03,7000,PCDDs,False,False,False
87865,PCP,Pentachlorophenol,0.0000051,0.018,,,,,,False,1,Chlorophenols: Pentachlorophenol,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,10,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Chlorophenols zz Pentachlorophenol,Chlorophenols,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2008-05-22",87,,,Chlorophenols,False,False,False
1200,Tobac/smokeless,"Tobacco products, smokeless",,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",441,,,,False,False,False
132274,Sodium o-PhPhen,Sodium o-phenylphenate,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",426,,,,False,False,False
8007452,Coal tars,Coal tars,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Coal tars,Coal tars,Naphtha (coal tar),POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",104,,,,False,False,False
1030,Bitumens,"Bitumens, extracts of steam-refined and air-refined bitumens",,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",42,,,,False,False,False
7496028,"6-Nitrochrysene","6-Nitrochrysene",0.011,39,120,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.001,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Nitrochrysene 6,"6-Nitrochrysene [PAH-Derivative/Related, POM]",Nitro-PAHs,PAH Deriv/Related,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2012-02-23",310,0.13,430,PAHs,False,False,False
106503,p-Phenylenediam,p-Phenylenediamine,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Phenylenediamine p-,p-Phenylenediamine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",361,,,,False,False,False
2385855,Mirex,Mirex,,,,,,,,False,1,"1,1a,2,2,3,3a,4,5,5,5a,5b,6-Dodecacchloro-octahydro-1,3,4-metheno-1H-cyclo etc",PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",671,,,,False,False,False
8018017,Mancozeb,Mancozeb,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",648,,,,False,False,False
542756,"1,3-DiClPropene","1,3-Dichloropropene",,,,,,,,False,1,"1,3-Dichloropropylene",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,10,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Dichloropropene,"1,3-Dichloropropene",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2016-02-05",578,,,,False,False,False
96333,Methyl Acrylate,Methyl acrylate,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Methylacrylate,Methyl acrylate,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",659,,,,False,False,False
592621,MeAzoMethnlAcet,Methylazoxymethanol acetate,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",661,,,,False,False,False
74953,MethyleneBromid,Methylene bromide,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",251,,,,False,False,False
67458,Furazolidone,Furazolidone,,,,,,,,False,1,"3-[[(5-Nitro-2-furanyl)methylene]-amino]-2-oxazolidinone",PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,"2000-10-16",622,,,,False,False,False
765344,Glycidaldehyde,Glycidaldehyde,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",626,,,,False,False,False
556525,Glycidol,Glycidol,,,,,,,,False,1,"2,3-Epoxy-1-propanol",PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2000-10-16",627,,,,False,False,False
541413,Ethyl ClFormate,Ethyl chloroformate,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",611,,,,False,False,False
33419420,Etoposide,Etoposide,,,,,,,,False,1,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",614,,,,False,False,False
115322,Dicofol,Dicofol,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Dicofol,Dicofol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",141,,,,False,False,False
2164172,Fluometuron,Fluometuron,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",616,,,,False,False,False
51218,Fluorouracil,Fluorouracil,,,,,,,,False,1,"5-Fluoro-2,4(1H,3H)-pyrimidinedione-2,4-dioxo-5-fluoropyrimidine",PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",617,,,,False,False,False
133073,Folpet,Folpet,,,,,,,,False,1,"2-[(Trichloromethyl)thio]-1H-isoindole-1,3(2H)-dione",PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",620,,,,False,False,False
105679,"2,4-DiMePhenol","2,4-Dimethylphenol {2,4-Xylenol}",,,,,,,,False,1,"2,4-Xylenol",PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",592,,,,False,False,False
39300453,Dinocap,Dinocap,,,,,,,,False,1,"2-(2-methylheptyl)-4,6-dinitrophenyl crotonate",PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",598,,,,False,False,False
1100,"Estrogens,ster","Estrogens, steroidal",,,,,,,,False,1,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",167,,,,False,False,False
613354,NN'DiAceBenzdin,"N,N'-Diacetylbenzidine",,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",567,,,,False,False,False
7440484,Cobalt,Cobalt,0.0077,27,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.01,,PLACEHOLDER,Y,,,PLACEHOLDER,Cobalt,Cobalt,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2020-10-02",105,,,,False,False,False
764410,"1,4-DiCl2Butene","1,4-Dichloro-2-butene",,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,"Dichlorobutene 1,4 -2","1,4-Dichloro-2-butene",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",572,,,,False,False,False
78886,"2,3-DiClPropene","2,3-Dichloropropene",,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",579,,,,False,False,False
20325400,"3,3'DiMeBenziHC","3,3'-Dimethoxybenzidine dihydrochloride",,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",588,,,,False,False,False
21725462,Cyanazine,Cyanazine,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",552,,,,False,False,False
7664939,Sulfuric Acid,Sulfuric acid,,,,120,1,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,2,,PLACEHOLDER,,TAC,,PLACEHOLDER,Sulfuric acid and oleum: Sulfuric acid,Sulfuric acid and oleum,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2003-03-19",435,,,Sulfuric Acid and Oleum,False,False,False
55981,ButanDiol MeSul,"1,4-Butanediol dimethanesulfonate",,,,,,,,False,1,Busulfen/Myleran,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"1",PLACEHOLDER,"2000-10-16",520,,,,False,False,False
569619,CI BasicRed 9,C. I. Basic Red 9 monohydrochloride,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",545,,,,False,False,False
434071,Oxymetholone,Oxymetholone,,,,,,,,False,1,Androgenic (anabolic) steroids: Oxymetholone,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",498,,,,False,False,False
115026,Azaserine,Azaserine,,,,,,,,False,1,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",507,,,,False,False,False
75252,Bromoform,Bromoform,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Bromoform,Bromoform,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"3",PLACEHOLDER,"2000-10-16",47,,,,False,False,False
123319,Hydroquinone,Hydroquinone,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Hydroquinone,Hydroquinone,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,"2000-10-16",223,,,,False,False,False
5411223,Benzphetam HCl,Benzphetamine hydrochloride,,,,,,,,False,1,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",512,,,,False,False,False
34256821,Acetochlor,Acetochlor,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",472,,,,False,False,False
62476599,Acifluorfen,Acifluorfen,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",475,,,,False,False,False
23214928,Adriamycin,Adriamycin,,,,,,,,False,1,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2000-10-16",477,,,,False,False,False
68006837,MeA-alpha-C,"2-Amino-3-methyl-9H-pyrido(2,3-b) indole {MeA-alpha-C}",,,,,,,,False,1,MeA-alpha-C,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",491,,,,False,False,False
5522430,"1-Nitropyrene","1-Nitropyrene",0.00011,0.39,1.2,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.5,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Nitropyrene 1-,"1-Nitropyrene [PAH-Derivative/Related, POM]",Nitro-PAHs,PAH Deriv/Related,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2012-02-23",312,0.13,430,PAHs,False,False,False
110861,Pyridine,Pyridine,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Pyridine,Pyridine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",413,,,,False,False,False
96093,Styrene Oxide,Styrene oxide,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,10,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Styrene and styrene oxide and related: Styrene oxide,Styrene and styrene oxide and related,Styrene related,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,"2003-03-19",429,,,,False,False,False
636215,o-Toluid HCl,o-Toluidine hydrochloride,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2000-10-16",760,,,,False,False,False
78591,Isophorone,Isophorone,,,,,2000,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Isophorone,Isophorone,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2013-06-24",229,,,,False,False,False
1136,MinrlFibr(fine),Mineral fibers (fine: man-made),,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,H,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Mineral fibers (fine),Mineral fibers (fine),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2008-05-22",265,,,,False,False,False
119904,"3,3'DMethoxBnz","3,3'-Dimethoxybenzidine",,,,,,,,False,1,Dianisidine,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,"Dimethoxybenzidine 3,3'","3,3'-Dimethoxybenzidine",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",148,,,,False,False,False
1103,Fluorocarb(Br),Fluorocarbons (brominated),,,,,,,,False,1,Bromofluorocarbons,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,,,,PLACEHOLDER,Fluorocarbons (brominated),Fluorocarbons,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2008-05-22",179,,,,False,False,False
120832,"2,4-DiClPhenol","2,4-Dichlorophenol",,,,,,,,False,1,"Chlorophenols: 2,4-Dichlorophenol",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,100,,PLACEHOLDER,,TAC,,PLACEHOLDER,"Chlorophenols zz Dichlorophenol 2,4",Chlorophenols,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",86,,,,False,False,False
57125,Cyanide cmpds,Cyanide compounds (inorganic),,,,340,9,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,0.05,,PLACEHOLDER,Y,,,PLACEHOLDER,Cyanide compounds,Cyanide compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2008-05-22",118,,,Cyanide,False,False,False
7550450,Titanm TetraCl,Titanium tetrachloride,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Titanium tetrachloride,Titanium tetrachloride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",440,,,,False,False,False
1017,As cmpd(org),Arsenic compounds (other than inorganic),,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.1,,PLACEHOLDER,,TAC,,PLACEHOLDER,Arsenic compounds (other than inorganic),Arsenic compounds (other than inorganic),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2021-08-09",23,,,,False,False,False
71363,n-Butyl Alcohol,n-Butyl alcohol,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,TAC,,PLACEHOLDER,Butyl alcohol -n,n-Butyl alcohol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",51,,,,False,False,False
7440393,Barium,Barium,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,1,,PLACEHOLDER,,,,PLACEHOLDER,Barium and compounds zz Barium,Barium and compounds,Barium,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",24,,,,False,False,False
95476,o-Xylene,o-Xylene,,,,22000,700,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,200,,PLACEHOLDER,Y,TAC,,PLACEHOLDER,Xylenes (mixed xylenes) zz Xylene o-,Xylenes (mixed xylenes),,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2013-06-24",467,,,Xylenes,False,False,False
4549400,N-NitrosMeVAmin,N-Nitrosomethylvinylamine,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",701,,,,False,False,False
7440224,Silver,Silver,,,,,,,,False,1,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,2,,PLACEHOLDER,,,,PLACEHOLDER,Silver,Silver and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,"2000-10-16",424,,,,False,False,False
13256229,N-NitrosSarcosi,N-Nitrososarcosine,,,,,,,,False,1,,PLACEHOLDER,T,A-II,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,"2000-10-16",703,,,,False,False,False
